latitude_deg,longitude_deg,altitude_m,timestamp,observed_total_nt,observed_declination_deg,observed_inclination_deg,is_injected_anomaly,track_id,dataset_split,source_file,baseline_total_nt,baseline_declination_deg,baseline_inclination_deg,residual_total_nt,residual_declination_deg,residual_inclination_deg,delta_residual_total_nt,rolling_residual_total_nt,spatial_anomaly_score,temporal_anomaly_score,final_anomaly_score,is_anomaly,baseline_residual_score,baseline_is_anomaly
43.222535211267605,-80.76619718309858,0.0,2026-03-24 00:05:00.000000,52088.03425752302,-7.800782635585011,58.06617692713211,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52705.020016436334,-8.631080093342668,44.514194807757114,-616.9857589133171,0.8302974577576565,13.551982119374998,85.04215072355873,-688.5471796440324,0.118633255,0.12339428,0.12125181928277015,False,0.47468638742240177,False
43.245070422535214,-80.73239436619718,0.0,2026-03-24 00:10:00.000000,52173.317957601306,-7.803124417155455,58.13118947532099,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52708.01120868744,-8.627060040566256,44.53282084399882,-534.693251086137,0.8239356234108017,13.598368631322167,82.29250782718009,-617.9023065454434,0.118633255,0.12339428,0.12125181928277015,False,0.41137352697451257,False
43.267605633802816,-80.69859154929577,0.0,2026-03-24 00:15:00.000000,52253.18648167882,-7.807007017095438,58.19389375279895,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52711.00148579235,-8.62303626490756,44.551439991208504,-457.81500411353045,0.8160292478121214,13.642453761590446,76.87824697260658,-536.4980047043282,0.118633255,0.12339428,0.12125181928277015,False,0.35222620177357405,False
43.290140845070425,-80.66478873239437,0.0,2026-03-24 00:20:00.000000,52325.14440388747,-7.812400048796206,58.25318648167882,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52713.99084715339,-8.619008770868925,44.57005224650588,-388.8464432659239,0.8066087220727187,13.683134235172936,68.96856084760657,-460.4515661551971,0.118633255,0.12339428,0.12125181928277015,False,0.29916430120048154,False
43.31267605633803,-80.63098591549296,0.0,2026-03-24 00:25:00.000000,52386.94345856105,-7.819261304472559,58.308024410060185,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52716.97929217302,-8.614977562956126,44.588657607011704,-330.035833611968,0.7957162584835666,13.71936680304848,58.81060965395591,-392.23242699714075,0.118633255,0.12339428,0.12125181928277015,False,0.2539175585723953,False
43.33521126760564,-80.59718309859154,0.0,2026-03-24 00:30:00.000000,52436.65278543345,-7.827537085495995,58.357442667982085,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52719.966820253845,-8.610942645678344,44.607256069847814,-283.31403482039605,0.7834055601823495,13.75018659813427,46.72179879157193,-334.06543723276263,0.12048415,0.13050303,0.12599453367292882,False,0.21797150704389717,False
43.35774647887324,-80.56338028169014,0.0,2026-03-24 00:35:00.000000,52472.71925776798,-7.837162622659285,58.40057174425037,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52722.95343079866,-8.60690402354817,44.6258476321371,-250.2341730306798,0.7697414008888845,13.774724112113269,33.07986178971623,-287.8613471543479,0.12048415,0.13050303,0.12599453367292882,False,0.1925210653399439,False
43.38028169014085,-80.52957746478873,0.0,2026-03-24 00:40:00.000000,52494.01600851568,-7.848062583083343,58.436652785433445,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52725.9391232104,-8.602861701081595,44.64443229100355,-231.92311469472043,0.7547991179982523,13.792220494429898,18.311058335959387,-255.15710751526544,0.12048415,0.13050303,0.12599453367292882,False,0.17843320349579622,False
43.40281690140845,-80.49577464788732,0.0,2026-03-24 00:45:00.000000,52499.87763834262,-7.860151659799137,58.46505094784145,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52728.92389689214,-8.598815682798016,44.66301004357217,-229.04625854951883,0.7386640229988783,13.802040904269276,2.8768561452016,-237.06784875830635,0.12048415,0.13050303,0.12599453367292882,False,0.17621985508220414,False
43.42535211267606,-80.46197183098592,0.0,2026-03-24 00:50:00.000000,52490.1210054809,-7.873335239390391,58.48526656756179,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52731.90775124713,-8.594765973220209,44.681580886969094,-241.7867457662287,0.721430733829818,13.803685680592693,-12.74048721670988,-234.252039670156,0.12048415,0.13050303,0.12599453367292882,False,0.1860219222507447,False
43.44788732394366,-80.4281690140845,0.0,2026-03-24 00:55:00.000000,52465.050947841446,-7.887510142471844,58.49694395201477,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52734.89068567876,-8.590712576874363,44.70014481832145,-269.839737837312,0.7032024344025194,13.79679913369332,-28.05299207108328,-246.89091405101985,0.12048415,0.13050303,0.12599453367292882,False,0.20760487334845826,False
43.47042253521127,-80.3943661971831,0.0,2026-03-24 01:00:00.000000,52425.45075860603,-7.902565431207841,58.49987763834263,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52737.87269959059,-8.586655498290032,44.71870183475753,-312.42194098456093,0.6840900670821908,13.7811758035851,-42.58220314724895,-274.6828081960339,0.119456016,0.15510765,0.13906441293656827,False,0.24036607065073548,False
43.49295774647887,-80.36056338028169,0.0,2026-03-24 01:05:00.000000,52372.55771288071,-7.918383277551307,58.49401600851568,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52740.853792386326,-8.582594742000165,44.73725193340662,-368.2960795056133,0.6642114644488579,13.75676407510906,-55.87413852105237,-316.8525861091621,0.119456016,0.15510765,0.13906441293656827,False,0.2833535992634072,False
43.51549295774648,-80.32676056338028,0.0,2026-03-24 01:10:00.000000,52308.024410060185,-7.934839885407976,58.47946219754852,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52743.833963469835,-8.57853031254108,44.755795111399095,-435.8095534096501,0.6436904271331043,13.723667086149426,-67.5134739040368,-372.17585796660813,0.119456016,0.15510765,0.13906441293656827,False,0.33529600890068756,False
43.53802816901408,-80.29295774647888,0.0,2026-03-24 01:15:00.000000,52233.86713972874,-7.951806459508677,58.456472278845695,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52746.81321224514,-8.57446221445247,44.774331365866416,-512.9460725164026,0.6226557549437937,13.682140912979278,-77.13651910675253,-439.0172351438887,0.119456016,0.15510765,0.13906441293656827,False,0.3946420392817028,False
43.56056338028169,-80.25915492957746,0.0,2026-03-24 01:20:00.000000,52152.40288436264,-7.969150213406939,58.42545075860603,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52749.79153811641,-8.5703904522774,44.7928606939411,-597.3886537537765,0.6012402388704601,13.632590064664932,-84.44258123737382,-515.3814265599431,0.119456016,0.15510765,0.13906441293656827,False,0.4596090879584668,False
43.583098591549295,-80.22535211267605,0.0,2026-03-24 01:25:00.000000,52066.17692713211,-7.986735408712979,58.386943458561056,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52752.76894048799,-8.566315030562292,44.811383092756756,-686.592013355883,0.5795796218493123,13.5755603658043,-89.2033596021065,-598.975579875354,0.119456016,0.15510765,0.13906441293656827,False,0.528238906238299,False
43.6056338028169,-80.19154929577465,0.0,2026-03-24 01:30:00.000000,51977.88332663731,-8.004424417430638,58.34162791227535,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52755.745418764374,-8.562235953856932,44.82989855944803,-777.8620921270631,0.5578115364262946,13.511729352827317,-91.27007877118012,-687.2809197455741,0.12265268,0.14616063,0.13558205366134643,False,0.5984587830276049,False
43.628169014084506,-80.15774647887324,0.0,2026-03-24 01:35:00.000000,51890.28074327927,-8.022078799083054,58.29030144398536,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52758.7209723502,-8.558153226714456,44.84840709115068,-868.4402290709331,0.5360744276314016,13.44189435283468,-90.57813694387005,-777.631444851293,0.12265268,0.14616063,0.13558205366134643,False,0.6681463049585252,False
43.65070422535212,-80.12394366197184,0.0,2026-03-24 01:40:00.000000,51806.10624720105,-8.039560384197104,58.23386713972874,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52761.69560065027,-8.554066853691355,44.86690868500152,-955.5893534492207,0.5145064694942505,13.366958454727218,-87.14912437828752,-867.2972248824057,0.12265268,0.14616063,0.13558205366134643,False,0.7351956694220037,False
43.67323943661972,-80.09014084507042,0.0,2026-03-24 01:45:00.000000,51727.98980079864,-8.05673235566686,58.17331795760131,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52764.66930306955,-8.549976839347472,44.885403338138396,-1036.679502270912,0.4932444836806127,13.287914619462917,-81.0901488216914,-953.5696949303552,0.12265268,0.14616063,0.13558205366134643,False,0.7975834786114887,False
43.695774647887326,-80.05633802816901,0.0,2026-03-24 01:50:00.000000,51658.37208772465,-8.073460319532952,58.10971925672073,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52767.64207901317,-8.545883188245973,44.9038910477003,-1109.2699912885146,0.4724228687130214,13.205828209020432,-72.59048901760252,-1033.8462823362158,0.12265268,0.14616063,0.13558205366134643,False,0.8534319588968049,False
43.71830985915493,-80.02253521126761,0.0,2026-03-24 01:55:00.000000,51599.428255749626,-8.089613356797516,58.044190052298674,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52770.61392788638,-8.54178590495338,44.92237181082726,-1171.1856721367512,0.4521725481558647,13.121818241471416,-61.91568084823666,-1105.711721898726,0.12265268,0.14616063,0.13558205366134643,False,0.9010676302912513,False
43.74084507042254,-79.9887323943662,0.0,2026-03-24 02:00:00.000000,51552.99995607186,-8.10506504804286,57.97788332663731,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52773.58484909463,-8.53768499403954,44.94084562466038,-1220.584893022773,0.4326199459966791,13.037037701976928,-49.399220886021794,-1167.013518816013,0.1316098,0.1357053,0.13386232778429985,False,0.9390735929331887,False
43.76338028169014,-79.9549295774648,0.0,2026-03-24 02:05:00.000000,51520.53780245148,-8.119694462834811,57.91196574247698,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52776.55484204349,-8.533580460077625,44.95931248634184,-1256.017039592014,0.4138859972428133,12.952653256135143,-35.43214656924101,-1215.9292015838462,0.1316098,0.1357053,0.13386232778429985,False,0.9663337969340027,False
43.78591549295775,-79.92112676056338,0.0,2026-03-24 02:10:00.000000,51503.05604798522,-8.13338710616733,57.84759711563736,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52779.52390613875,-8.529472307644134,44.9777723930149,-1276.4678581535263,0.39608520147680437,12.869824722622461,-20.45081856151228,-1251.0232635894379,0.1316098,0.1357053,0.13386232778429985,False,0.9820679124181158,False
43.80845070422535,-79.88732394366197,0.0,2026-03-24 02:15:00.000000,51501.10089560872,-8.146035814541166,57.785910008129775,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52782.492040786274,-8.52536054131889,44.996225341823894,-1281.3911451775566,0.3793247267777229,12.789684666305881,-4.923287024030287,-1271.292014307699,0.1316098,0.1357053,0.13386232778429985,False,0.9858557102690688,False
43.83098591549296,-79.85352112676057,0.0,2026-03-24 02:20:00.000000,51514.73343243822,-8.157541594663543,57.72798980079863,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52785.45924539214,-8.521245165685023,45.014671329914236,-1270.725812953926,0.36370357102148,12.713318470884396,10.665332223630685,-1276.1949387616696,0.1316098,0.1357053,0.13386232778429985,False,0.977650191825966,False
43.85352112676056,-79.81971830985916,0.0,2026-03-24 02:25:00.000000,51543.52772115431,-8.16781439820489,57.67485559611253,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52788.42551936258,-8.517126185328978,45.033110354432395,-1244.8977982082724,0.3493117871240887,12.641745241680134,25.82801474565349,-1265.671585446585,0.1316098,0.1357053,0.13386232778429985,False,0.9577790573033469,False
43.87605633802817,-79.78591549295774,0.0,2026-03-24 02:30:00.000000,51586.58410806055,-8.176773826549113,57.62744228711929,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52791.39086210396,-8.513003604840504,45.051542412525954,-1204.8067540434058,0.33622977829139167,12.575899874593333,40.09104416486662,-1240.1434550685346,0.13965222,0.32368866,0.240872260928154,True,0.9269344670552174,False
43.89859154929577,-79.75211267605634,0.0,2026-03-24 02:35:00.000000,51642.55733201792,-8.184349760021776,57.58658410806054,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52794.35527302282,-8.508877428812653,45.069967501343555,-1151.797941004901,0.3245276687908767,12.516616606716987,53.00881303850474,-1200.5008310855264,0.13965222,0.32368866,0.240872260928154,True,0.8861514155839556,False
43.92112676056338,-79.71830985915493,0.0,2026-03-24 02:40:00.000000,51709.69855601464,-8.190482906671626,57.552999956071865,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52797.31875152586,-8.504747661841774,45.0883856180349,-1087.6201955112192,0.3142647551701483,12.464614338036967,64.17774549368187,-1148.074963519842,0.13965222,0.32368866,0.240872260928154,True,0.8367753939802054,False
43.94366197183098,-79.68450704225353,0.0,2026-03-24 02:45:00.000000,51785.91000812977,-8.195125266310502,57.527280742232016,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52800.28129701993,-8.500614308527512,45.10679675975079,-1014.3712888901573,0.30548904221701,12.420483982481223,73.2489066210619,-1084.5964751354259,0.13965222,0.32368866,0.240872260928154,True,0.7804203511542044,False
43.96619718309859,-79.65070422535211,0.0,2026-03-24 02:50:00.000000,51868.81052467901,-8.198240506179882,57.5098789945191,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52803.24290891206,-8.496477373472787,45.12520092364313,-934.4323842330559,0.2982368672929052,12.384678070875971,79.93890465710138,-1012.1412895448108,0.13965222,0.32368866,0.240872260928154,True,0.7189182673248846,False
43.9887323943662,-79.6169014084507,0.0,2026-03-24 02:55:00.000000,51955.80994770133,-8.199804245303994,57.50110089560872,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52806.20358660941,-8.492336861283821,45.14359810686485,-850.3936389080773,0.2925326159798267,12.357502788743872,84.03874532497866,-933.0657706770968,0.13965222,0.32368866,0.240872260928154,True,0.6542619153013204,False
44.011267605633805,-79.5830985915493,0.0,2026-03-24 03:00:00.000000,52394.19005229867,-8.199804245303994,57.50110089560872,True,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52809.1633295193,-8.4881927765701,45.16198830656999,-414.97327722063346,0.2883885312661061,12.339112589038734,435.4203616874438,-733.2664334539222,0.14221379,0.50909746,0.34399980753660203,True,0.3192653363468835,False
44.03380281690141,-79.54929577464789,0.0,2026-03-24 03:05:00.000000,52481.18947532099,-8.198240506179882,57.5098789945191,True,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52812.12213704925,-8.484045123944396,45.18037151991366,-330.9326617282568,0.28580461776451394,12.329507474605435,84.04061549237667,-532.0998592856558,0.14221379,0.50909746,0.34399980753660203,True,0.2546075454845888,False
44.056338028169016,-79.51549295774647,0.0,2026-03-24 03:10:00.000000,52564.08999187023,-8.195125266310502,57.527280742232016,True,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52815.080008606885,-8.479893908022744,45.198747744052085,-250.9900167366577,0.28476864171224214,12.32853299817993,79.94264499159908,-332.2986518951827,0.14221379,0.50909746,0.34399980753660203,True,0.19310258397803778,False
44.07887323943662,-79.48169014084507,0.0,2026-03-24 03:15:00.000000,52640.30144398536,-8.190482906671626,57.552999956071865,True,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52818.036943600026,-8.475739133424446,45.21711697614251,-177.7354996146678,0.2852562267528196,12.335882979929352,73.25451712198992,-253.2193926931941,0.14221379,0.50909746,0.34399980753660203,True,0.13674322463681957,False
44.10140845070423,-79.44788732394366,0.0,2026-03-24 03:20:00.000000,52357.44266798208,-8.184349760021776,57.58658410806055,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52820.99294143664,-8.471580804772065,45.23547921334332,-463.5502734545589,0.28723104475028904,12.351104894717231,-285.81477383989113,-297.42526326862816,0.14221379,0.50909746,0.34399980753660203,True,0.35663870926674907,False
44.12394366197183,-79.41408450704226,0.0,2026-03-24 03:25:00.000000,52413.415891939454,-8.176773826549113,57.62744228711929,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52823.948001524855,-8.467418926691424,45.25383445281395,-410.5321095854015,0.2906451001423118,12.37360783430534,53.01816386915743,-350.6059608848761,0.14221379,0.50909746,0.34399980753660203,True,0.315848463606711,False
44.14647887323944,-79.38028169014085,0.0,2026-03-24 03:30:00.000000,52456.47227884569,-8.16781439820489,57.67485559611253,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52826.902123272965,-8.4632535038116,45.27218269171492,-370.42984442727175,0.29543910560671094,12.402672904397612,40.10226515812974,-414.83740915574407,0.14048389,0.33890277,0.24961427301168443,True,0.2849952403347581,False
44.16901408450704,-79.34647887323943,0.0,2026-03-24 03:35:00.000000,52485.26656756178,-8.157541594663543,57.72798980079863,False,anomalous_eval_run_1,anomalous_eval,anomalous_eval_run_1.csv,52829.85530608942,-8.459084540764906,45.290523927207836,-344.58873852763645,0.3015429461013621,12.437465873590796,25.841105899635295,-375.18356418010325,0.14048389,0.33890277,0.24961427301168443,True,0.26511403395472405,False
